,ID,region,field,M05_age_opt,M05_AV_opt,M13_age_opt,M13_AV_opt,BC_age_opt,BC_AV_opt,x2_spectra_M05_opt,x2_photo_M05_opt,x2_spectra_M13_opt,x2_photo_M13_opt,x2_spectra_BC_opt,x2_photo_BC_opt,M05_age_MCMC50,M05_age_std,M05_AV_MCMC50,M05_AV_std,M13_age_MCMC50,M13_age_std,M13_AV_MCMC50,M13_AV_std,BC_age_MCMC50,BC_age_std,BC_AV_MCMC50,BC_AV_std,x2_spectra_M05_MCMC50,x2_photo_M05_MCMC50,x2_spectra_M13_MCMC50,x2_photo_M13_MCMC50,x2_spectra_BC_MCMC50,x2_photo_BC_MCMC50,x2_M05_opt,x2_M13_opt,x2_BC_opt,x2_M05_MCMC50,x2_M13_MCMC50,x2_BC_MCMC50,min_chi2,min_2,alt_model,model,model_new,grism_index,grism_index_AV_corr,age_opt,age_opt_std,AV_opt,AV_opt_std,M_K,BC_ML,BC_mass,M05_ML,M05_mass,M13_mass,best_mass,radius,use_phot,z_best,z_type,z_spec,u,g,r,i,z,U,V,J,H,B,K,Mr,color,FAST_mass,SFR,sSFR,ltau,SNR_F160W,SNR_F140W,SNR_F125W,SNR_F606W,F160W_mag,F140W_mag,F125W_mag,F606W_mag,flux_ratio_AV_corr,SNR1,SNR2,flux_ratio_err_AV_corr,flux_ratio_err_AV_corr_2,fig_name,kron_radius,a_image,b_image,theta_J2000,FWHM
15,21548.0,1.0,cosmos,2.218871545,0.07315484781,1.266362421,0.3957564881,1.278104766,0.46167711659999994,1.535710295,0.3148175753,1.01570599,0.200659334,1.148292035,0.1784682029,2.627608605,1.018835652,0.09180782264000001,0.057418491399999994,1.572803452,0.6043315043,0.3281524771,0.2103551568,1.491370546,0.6046930434,0.3455058849,0.358213407,1.248998564,0.5037752355,0.8023977295,0.4227359576,1.160874114,0.1868936451,0.4347172385,0.2842406541,0.3003623032,0.4609868011,0.3391254007,0.3064591298,0.2842406541,0.3003623032,3.0,2.0,0.0,1.105029712,1.1075436,1.266362421,0.6043315043,0.3957564881,0.2103551568,-19.7148000700835,0.36965,3059924694.83783,0.31651999999999997,2620120017.34091,3712877918.3404493,3712877918.3404493,5.89,1.0,0.2196,2.0,-1.0,23.5799300711965,22.123400515308298,21.427724196147498,21.117733532827,20.8774348279941,23.5019931831646,21.7021150888696,20.552412840074002,20.380018595084,22.398879862226895,20.650956418016502,-18.5422758038525,2.15220587504898,9.33,-1.21,-10.54,8.6,213.010189962764,359.931149633259,527.7737071100689,329.732717265822,20.5400712402413,20.6260999703306,20.728080144859,22.022121698617397,1.11700007989447,49.6955939901534,22.4636547709959,0.06607200576491627,0.021581055660022413,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_1_21548_2D.pdf,3.5,8.52,6.9,35.9,6.4
16,21966.0,1.0,cosmos,2.7506373760000002,0.2971322101,1.37225605,0.5637535726,2.200003271,0.29273216679999997,2.9438389910000002,0.6265514545,3.430141615,0.3127859214,3.825691313,0.1931346604,3.622405222,1.07869654,0.2503346459,0.06198705902,1.4064745859999999,0.7123279894,0.5580857901,0.3234586936,2.303530894,0.9276004834999999,0.2870729092,0.21048601960000002,3.368355997,0.8652735016,3.36088458,0.3508712699,4.308453619,0.1914770424,0.843324102,0.8016869508,0.8266057873,1.029276725,0.8047547454,0.9196272125,0.8016869508,0.8047547454,2.0,2.0,2.0,1.087830529,1.097977961,1.37225605,0.7123279894,0.5637535726,0.3234586936,-21.7171096447088,0.50628,26499313878.7491,0.31651999999999997,16567043590.3091,23476562108.4291,23476562108.4291,9.642,1.0,0.2225,1.0,0.2225,22.040054060666105,20.4809814888717,19.7718704854991,19.4326564614167,19.148597248019602,21.968911696519697,20.0395213772027,18.7631181779527,18.561998624586302,20.772145913379102,18.8466439278913,-20.2281295145009,2.26818357516701,10.01,-2.48,-12.49,8.4,595.0119932049549,1317.11664723985,1806.95533792615,838.345116964035,18.756914402686398,18.8386934189043,18.966384268032602,20.3837744955283,1.10593588365368,39.7076408274812,78.8576923542697,0.022629311463337028,0.012725566867235225,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_1_21966_2D.pdf,3.5,12.65,11.81,-22.4,6.38
17,22611.0,1.0,cosmos,2.500314135,0.2442864694,1.237577388,0.5508027021,1.356054226,0.6625839011,2.85957488,0.47187725090000004,1.913627903,0.2517637657,3.525685088,0.2218434202,2.9526488719999997,1.127220986,0.21960032629999998,0.06456276514,1.28978419,0.6354544664,0.5406709753,0.3391190161,1.325037008,0.7019313454,0.5372236128,0.42945262289999997,6.859071449,0.6758395499,1.8820191780000002,0.2791987292,19.28018068,0.6199122555,0.7598874625,0.48075592899999997,0.7808017436,1.624937263,0.48651552130000003,4.012550186,0.48075592899999997,0.48651552130000003,2.0,2.0,2.0,1.0897281159999999,1.098090743,1.237577388,0.6354544664,0.5508027021,0.3391190161,-21.318178241568898,0.36965,13398679757.8465,0.18742999999999999,6793763146.25504,11934952980.8263,11934952980.8263,6.881,1.0,0.2272,3.0,-1.0,22.4037575786236,20.856215448293298,20.1693890490292,19.8333560567182,19.5483952431754,22.324572733337003,20.4291511636218,19.1761595484033,18.9959602219479,21.1362188481391,19.2826244605311,-19.8806109509708,2.2343685295944398,9.81,-1.09,-10.9,8.4,599.25462006468,1173.92306682855,1685.6274621230398,763.5438106266229,19.171613995452102,19.255091252352802,19.3923620701007,20.7822969056089,1.10636803633651,33.4359782488912,64.81097044829221,0.026649591426985697,0.013972982375740028,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_1_22611_2D.pdf,3.5,9.72,8.96,-80.6,6.18
18,13683.0,3.0,cosmos,1.32744666,0.1618150381,0.9606845303,0.5491386209,1.609017313,0.4450486065,3.338521718,0.3596189673,1.3555565090000001,0.5382209533,1.8753753819999999,0.7588175097,1.6768181340000001,0.6442938112,0.18228494309999999,0.08167644055,1.1161182920000001,0.4533399885,0.5364065504,0.2027919882,1.792754437,0.7608278628,0.3678171953,0.3411434712,3.194640552,0.6691599727,1.102922675,0.6615081608,2.87736455,0.674583251,0.8042058928,0.4966150961,0.6932127928,0.9105006755,0.5010236459,0.8512454967,0.4966150961,0.5010236459,2.0,2.0,2.0,1.096871865,1.102487649,0.9606845303,0.4533399885,0.5491386209,0.2027919882,-20.5516388231824,0.41778999999999994,7475040843.81492,0.18742999999999999,3353471613.38527,5891215982.46345,5891215982.46345,7.233,1.0,0.2093,2.0,-1.0,22.7156428087239,21.3498386980133,20.6753312034351,20.374105923589898,20.1430409238766,22.6428749604875,20.937331379970104,19.7828018765027,19.576423802658898,21.6130583463921,19.8574997977176,-19.1846687965649,2.0403116052887698,9.57,-0.97,-10.54,8.6,366.58137941641195,597.421985486477,890.896205701665,544.967649930315,19.7732150462687,19.8583923678121,19.9736734641993,21.2608256213677,1.11459354307423,30.3278650188357,31.196367003060303,0.04908819516553572,0.016642503035324066,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_3_13683_2D.pdf,3.5,9.08,8.17,-38.3,5.08
19,14860.0,3.0,cosmos,2.6964705319999998,0.01469876946,1.412282454,0.28413730449999997,1.94998289,0.08359730688,1.957688776,0.803019111,1.273985393,0.9659612986,2.624511177,1.062672522,2.85397627,0.9448058339000001,0.02009653711,0.01262211251,1.6072488980000001,0.6017944841,0.22273537570000002,0.1791755189,1.8810647740000002,0.4328893789,0.1221359723,0.07496935432,1.908446022,0.8426146152,1.383624892,0.9563924806,2.5356881469999997,1.3550784869999999,0.72836406,0.6662662201,0.9704431884999999,0.7359730037,0.6834059125,1.079998238,0.6662662201,0.6834059125,2.0,2.0,2.0,1.115129332,1.115642834,1.412282454,0.6017944841,0.28413730449999997,0.1791755189,-21.519785403850797,0.50628,22095555928.505,0.31651999999999997,13813868536.1666,19575136678.9842,19575136678.9842,6.251,1.0,0.3764,2.0,-1.0,22.943765804637103,21.439707833481,20.749381112574397,20.4375209850155,20.1741699317585,22.873140952659696,21.0111740228515,19.7753519800731,19.5696534539321,21.712699860019,19.9443519006492,-20.430618887425602,2.19438469206271,10.08,-8.56,-18.64,8.0,355.828551877037,610.924031272506,887.261310049452,400.4005073843551,19.8952053404693,20.013764663734698,20.1468214720863,21.8316564176219,1.12269451165237,55.66121528471889,34.664777938563105,0.045125421681530116,0.014372557299383745,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_3_14860_2D.pdf,3.5,10.62,6.38,71.5,5.38
20,16320.0,3.0,cosmos,2.706695827,0.40887601700000004,1.390888431,0.6757496289,1.609000457,0.6414497301,3.743714497,1.432532926,3.150674331,0.9432835649,2.8369854660000002,0.7916505137,3.540239234,1.057211742,0.3686229118,0.05689295677,1.655693298,0.5431476004,0.6228375662,0.1354173812,1.494452922,0.8157338968,0.6477720015,0.43295606789999996,4.678474483,1.770116451,2.779900285,1.273852983,2.945689973,0.8394627314,1.348154683,1.020837609,0.8941712738,1.676055026,1.092194522,0.9360127775,0.8941712738,0.9360127775,3.0,3.0,3.0,1.095597488,1.10984761,1.609000457,0.8157338968,0.6414497301,0.43295606789999996,-22.075885967950803,0.52775,38439933630.9996,0.31651999999999997,23054491317.639,23054491317.639,23054491317.639,9.799,1.0,0.2204,3.0,-1.0,21.7644739396452,20.1998900580472,19.482187016794697,19.147007419632896,18.8654623804547,21.693118677413,19.7643463931987,18.471568105455898,18.2596225258505,20.4876403245414,18.545563762149197,-20.4978129832053,2.28228692285046,10.15,-0.95,-11.09,8.6,944.923165782274,1848.3404626636802,2331.3134955259,1157.9339616495101,18.4680954408493,18.5663730541603,18.6751459823758,20.058786085140103,1.11537176101213,89.61655024472022,94.6429015194002,0.022684915925879335,0.016159021052152747,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_3_16320_2D.pdf,3.5,13.8,8.39,-24.7,9.21
21,24252.0,7.0,cosmos,2.7493635960000002,0.5171812685,1.341088289,0.7886251211,2.450002779,0.48455298350000003,4.115361978,1.23456133,5.848061989,0.6745564647,8.254198258999999,0.5968115776,3.569849294,1.016241042,0.4765109512,0.0561340385,1.412715897,0.6611602502,0.7736397854,0.3111469566,2.020793881,1.168076504,0.5776128171,0.3203740686,4.956463583000001,1.510016912,5.739258355,0.7805668815,8.895112119,0.5801751428,1.334468594,1.428068335,1.861565086,1.617240977,1.452912976,1.9787999669999998,1.334468594,1.428068335,2.0,1.0,0.0,1.073026963,1.090260038,2.7493635960000002,1.016241042,0.5171812685,0.0561340385,-22.297190607846602,0.69064,61677671711.3673,0.63498,56706950051.0888,56706950051.0888,56706950051.0888,12.477,1.0,0.2201,1.0,0.2201,21.4947637186995,19.990681061085898,19.2339803252527,18.8711325739028,18.551570088187802,21.4220249709665,19.538392067014698,18.140481114669896,17.9188410877862,20.2799277564792,18.189990660653397,-20.7360196747473,2.26078339344674,10.32,-0.39,-10.72,8.8,595.660307031838,1395.74721212189,2160.86373130819,596.947153811536,18.1203265266356,18.221897891361,18.3597259737954,19.900832283815998,1.0886778451987,63.8445259722755,106.949580988234,0.014533714830514794,0.0049261169066359125,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_7_24252_2D.pdf,3.5,22.2,17.07,60.3,10.06
22,25114.0,7.0,cosmos,2.532010549,0.21117821760000002,1.301044342,0.5053822488,1.609003801,0.45493402969999996,1.689546797,0.2795706127,1.438017176,0.2052472932,2.660432922,0.22928551260000002,3.097889901,1.115502641,0.1847722028,0.06183173882,1.50168079,0.5531008537,0.4597001002,0.1507337548,1.875534913,0.7298398869,0.3407429508,0.3007521022,4.668274909,0.5051927237,1.6916248759999999,0.3120054416,3.900374331,0.2822663301,0.4493035113,0.3682324007,0.6160188877,1.125538651,0.4637724288,0.8797594126,0.3682324007,0.4493035113,1.0,2.0,0.0,1.10466605,1.112062908,1.301044342,0.5531008537,0.5053822488,0.1507337548,-21.2456392589914,0.36965,12532751084.0847,0.31651999999999997,10731411803.4207,15207098016.058,15207098016.058,7.888,1.0,0.2074,2.0,-1.0,22.267251632290396,20.6875377218008,19.9838562884045,19.6651472920962,19.394186947356502,22.196675005159804,20.245176464339,19.024628045805102,18.828799356605998,20.982376268947302,19.099742989808604,-19.8561437115955,2.28339534388585,9.84,-3.58,-13.42,8.2,775.3875787671029,996.157537090591,1608.5429881599898,528.234372646483,19.000342141758804,19.093083416153398,19.204222760590802,20.5300815624403,1.1209749626959,68.669885302739,58.7011188493928,0.027301219710267163,0.009840802292224777,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_7_25114_2D.pdf,3.5,10.69,6.69,-36.5,11.45
23,25888.0,7.0,cosmos,2.703642598,7.13e-18,0.9632042747,0.306715372,1.278100312,0.3034648853,1.958121889,2.085532459,1.398220668,0.6232884863,2.202193327,0.840949902,0.0,0.0,0.0,0.0,1.101557573,0.44435472130000003,0.304598644,0.1922005872,1.3441744740000001,0.4742275265,0.2474825677,0.2636622209,0.0,0.0,1.2640525040000001,0.8387725298,8.512422679,1.1149453679999999,1.284611797,0.5417890488,0.7922894102,,0.6091819233,2.136395165,0.5417890488,0.6091819233,2.0,2.0,2.0,1.070936946,1.070936946,0.9632042747,0.44435472130000003,0.306715372,0.1922005872,-20.5543347290103,0.41778999999999994,7493624589.787291,0.18742999999999999,3361808700.21741,5905862171.50428,5905862171.50428,6.018,1.0,0.2371,3.0,-1.0,22.493720921787702,21.1268939345711,20.548110733452198,20.2928863890469,20.0639176692453,22.405438123529102,20.7860867534606,19.7532176735528,19.5972616013849,21.3516507357284,19.8923806429897,-19.591889266547803,1.94561018833553,9.51,-0.84,-10.35,8.4,422.58926268714697,672.728931531592,1058.73628622404,442.03719895561,19.739194572486202,19.8341516364666,19.9308321032617,21.0511900726703,1.08011735827642,24.1325037549194,34.118949818470504,0.044558102961079954,0.015359496090527421,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_7_25888_2D.pdf,3.5,8.09,5.62,-84.1,6.77
24,14034.0,10.0,cosmos,4.183265903,0.45965428560000005,0.9999485093000001,0.9046234212,1.749999975,0.5420570789,13.77630888,2.930896839,10.63069753,0.7676462991,29.80793351,1.138014627,5.410040571,1.752087161,0.3821562246,0.08881713313,0.6734852638,0.4488986467,1.127238295,0.3758539395,2.121683925,0.913423178,0.5528416673,0.41656669399999996,13.20069561,3.35254657,10.62402962,0.8642780673,11.46441198,0.8024582494,3.9459987880000003,2.397103962,6.281449826,4.017078194,2.437713718,2.574086511,2.397103962,2.437713718,2.0,2.0,2.0,1.086603917,1.102205112,0.9999485093000001,0.4488986467,0.9046234212,0.3758539395,-24.3425523527881,0.41778999999999994,245459012022.469,0.18742999999999999,110118438984.589,193450722863.002,193450722863.002,16.932000000000002,1.0,0.3743,1.0,0.3743,21.1789874730485,19.627475962125,18.837852493584197,18.4576355284263,18.126414852716398,21.107495914018198,19.149564169482602,17.6503373676717,17.4058561776107,19.929049778693198,17.732071068411898,-22.3321475064158,2.34113497946433,10.93,0.39,-10.54,8.6,809.941901149733,2163.57699589578,2397.77956128482,958.72377229743,17.779158336326198,17.931114993008602,18.091072156518802,19.9965582484438,1.1164983811839,75.3040865215675,118.50406141050199,0.018334139889891233,0.013544526996891975,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_10_14034_2D.pdf,3.5,23.62,16.6,-79.0,7.91
25,16377.0,10.0,cosmos,2.492696248,0.2488211012,1.25050002,0.5529024157,1.609001149,0.48970507090000004,1.83752617,0.6523546286,1.584318736,0.2892763714,1.99957419,0.3239245587,3.060937035,1.083719968,0.2283700622,0.055771445149999994,1.3449784519999999,0.6703440444,0.5318641241,0.3851004889,1.771296277,0.7682170951,0.41578322689999997,0.36621064189999997,4.775903456,1.073800359,1.479130161,0.3878009272,4.549588159,0.4462692619,0.6396956597,0.4330797934,0.5287371533,1.393014864,0.4553801335,1.076940442,0.4330797934,0.4553801335,2.0,2.0,2.0,1.104130908,1.112708001,1.25050002,0.6703440444,0.5529024157,0.3851004889,-21.3022049153221,0.36965,13203001622.7999,0.31651999999999997,11305326859.5932,16020372417.5981,16020372417.5981,6.623,1.0,0.2235,1.0,0.2235,22.4067724779883,20.8500788392167,20.153271730887,19.8300458544496,19.5646105253248,22.3407004740048,20.412535954030897,19.1758240696832,18.9764564764862,21.137710121012102,19.260697500377898,-19.856728269113,2.2535007471013397,9.86,-8.78,-18.64,8.0,815.815279832451,1181.03931108797,1970.7890560685698,867.436419954631,19.177492320703198,19.2652721954187,19.3748671576329,20.7342657743164,1.12011157492232,48.1916937849125,67.1340749364506,0.027004284020076753,0.015256709170347592,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_10_16377_2D.pdf,3.5,9.24,6.57,25.0,6.26
26,17321.0,10.0,cosmos,2.634717609,0.289297604,1.346422748,0.5679855316,1.521567781,0.5992361037,2.26665213,0.8327313149,2.206511654,0.46386780710000003,2.541939202,0.3429354129,3.44921301,1.07951608,0.255733912,0.05818522494,1.44996624,0.7023103572,0.546511136,0.3398118302,1.590141737,0.8218382152,0.5178162678,0.44207081659999997,3.223953511,1.122830052,2.02322826,0.6127083656,6.861714406,0.3026976805,0.8012416813,0.629605763,0.6422948304,1.112927152,0.6585616626,1.463636985,0.629605763,0.6422948304,3.0,2.0,0.0,1.104196511,1.114375953,1.346422748,0.7023103572,0.5679855316,0.3398118302,-21.5377676752176,0.36965,16402036749.6117,0.31651999999999997,14044562889.1846,19902045356.2729,19902045356.2729,6.564,1.0,0.2184,2.0,-1.0,22.086636889798697,20.576065629495,19.8875047135186,19.5501371985913,19.282478673700602,22.0188253014223,20.1469595723753,18.9013208854167,18.7038336007159,20.852242703153102,18.990217856382397,-20.0724952864814,2.19913217628016,9.9,-1.0,-10.9,8.4,855.127425643362,1506.54873267634,2124.71398661532,1328.42075740587,18.8907608554495,18.992842175679396,19.108411135451398,20.4727285584869,1.12201057232181,55.9577406652118,73.92232807364209,0.024349454377750115,0.013746620214563814,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_10_17321_2D.pdf,3.5,10.33,6.95,-22.1,9.4
27,17943.0,10.0,cosmos,2.799779675,0.3704113494,1.639242117,0.5775837705,1.750007645,0.5712180685,3.397172286,0.7249355796,2.7845056969999997,0.6111000281,2.561661637,0.3181934237,3.883544433,1.035155964,0.3084402668,0.05973100036,1.831340187,0.498197842,0.5341566743,0.09583876266000001,1.749149796,0.8160099468,0.5463153262,0.3680556155,3.6668615489999996,0.9967736751999999,2.758105336,0.7047389099,32.51704819,0.5742335972,0.9740143927,0.8056850666,0.6353950326,1.144264195,0.8411654098,6.563007111,0.6353950326,0.8056850666,2.0,3.0,0.0,1.0950230220000001,1.10773554,1.750007645,0.8160099468,0.5712180685,0.3680556155,-21.959199684934802,0.55827,36519444647.2853,0.39832,26056254486.0133,26056254486.0133,26056254486.0133,5.77,1.0,0.2207,1.0,0.2207,21.8872428603473,20.2969693139375,19.5598080441708,19.211706589835,18.921377484522,21.816015439068398,19.846510183388396,18.5147703352375,18.3051435498066,20.5910332333013,18.5920183835652,-20.4201919558292,2.32743481617644,10.09,-1.52,-11.61,8.4,1314.23057415163,2098.28195926942,3730.92483299251,1527.31709440355,18.5059731710871,18.6021667511654,18.7366074171619,20.164165393392,1.1131886461529499,58.3543328948246,112.13509383132799,0.018858999099440395,0.013497303349583949,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_10_17943_2D.pdf,3.5,10.22,6.61,37.9,6.7
28,25830.0,11.0,cosmos,1.345098227,0.2762198909,0.983653453,0.6636401633,1.6443352,0.5104999094,2.410535355,0.1971528257,1.072703556,0.38812922689999996,1.7790705869999999,0.4638638195,1.707106746,0.5987710898,0.2624404321,0.11273373460000001,1.084451265,0.4913108772,0.6680978941,0.3196444349,1.623372454,0.7967662059,0.4771694429,0.41199042490000004,2.2878101,0.5233865067,1.152241747,0.4385282879,1.9037735059999998,0.5357319393,0.5535607054,0.3766047136,0.5466057684,0.6712022331,0.4139046432,0.6019856341,0.3766047136,0.4139046432,2.0,2.0,2.0,1.071197739,1.080559581,0.983653453,0.4913108772,0.6636401633,0.3196444349,-21.740540061228298,0.41778999999999994,22344676179.4677,0.18742999999999999,10024324795.5136,17610246710.6078,17610246710.6078,8.364,1.0,0.3861,2.0,-1.0,23.1825038587447,21.6510881981396,20.926103959219,20.5836128450428,20.3108032985269,23.1142992982111,21.2035605261597,19.9473473503429,19.761849905002002,21.938337205569702,20.1631001020717,-20.313896040781,2.25639989952567,10.04,-2.46,-12.49,8.4,209.916069973773,538.242705472821,617.977598849966,208.559505827051,20.0722969805184,20.186429034035896,20.332860785005398,22.081576678004698,1.09258025852066,25.6912366947218,22.042349288923102,0.06920846933834207,0.022628382580276985,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_11_25830_2D.pdf,3.5,11.63,10.08,-32.3,4.6
29,26531.0,11.0,cosmos,2.07956206,0.39418031090000005,0.9942902069,0.7824451519,2.3500025669999998,0.3822735627,2.318640506,1.220900176,1.1151200940000001,0.6219819376,1.959060724,0.8782274474,2.34248639,1.0107759809999999,0.39675799219999996,0.07029887402,1.112513908,0.4617939418,0.783137345,0.1986042729,2.391133335,1.0695727959999999,0.3789036065,0.2450521343,2.005273859,1.43699864,1.369972242,0.7950795003,1.930796496,0.9074647739,0.9796664601999999,0.4862514769,0.7612446537,1.012529957,0.6108013218,0.7684352602,0.4862514769,0.6108013218,2.0,2.0,2.0,1.095872709,1.109279991,0.9942902069,0.4617939418,0.7824451519,0.1986042729,-22.2328475512835,0.41778999999999994,35163902017.1678,0.18742999999999999,15775318114.5498,27713312328.0158,27713312328.0158,5.152,1.0,0.3344,2.0,-1.0,22.693296620565,21.1072761272275,20.392784496982802,20.0424720877016,19.755737718517498,22.6285531775178,20.6613860194076,19.3505376361673,19.1418429507013,21.4009025979236,19.4695976006165,-20.5272155030172,2.30051212358212,10.17,-24.5,-34.67,7.6,450.66462290390297,940.808914041488,1482.87038532073,545.707596803651,19.4303037969791,19.547458753810197,19.7078931069522,21.356660663571102,1.11912603633588,55.5104228358554,47.12728194112229,0.032942716436932584,0.011736027777667983,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200410/CN_20200514_cosmos_11_26531_2D.pdf,3.5,7.88,7.81,21.3,5.23
