,ID,region,field,M05_age_opt,M05_AV_opt,M13_age_opt,M13_AV_opt,BC_age_opt,BC_AV_opt,x2_spectra_M05_opt,x2_photo_M05_opt,x2_spectra_M13_opt,x2_photo_M13_opt,x2_spectra_BC_opt,x2_photo_BC_opt,M05_age_MCMC50,M05_age_std,M05_AV_MCMC50,M05_AV_std,M13_age_MCMC50,M13_age_std,M13_AV_MCMC50,M13_AV_std,BC_age_MCMC50,BC_age_std,BC_AV_MCMC50,BC_AV_std,x2_spectra_M05_MCMC50,x2_photo_M05_MCMC50,x2_spectra_M13_MCMC50,x2_photo_M13_MCMC50,x2_spectra_BC_MCMC50,x2_photo_BC_MCMC50,x2_M05_opt,x2_M13_opt,x2_BC_opt,x2_M05_MCMC50,x2_M13_MCMC50,x2_BC_MCMC50,min_2,model,min_spec_chi2,model_spec,grism_index,grism_index_AV_corr,age_opt,age_opt_std,AV_opt,AV_opt_std,M_K,BC_ML,BC_mass,M05_ML,M05_mass,M13_mass,best_mass,radius,use_phot,z_best,z_type,z_spec,u,g,r,i,z,U,V,J,H,B,K,Mr,color,FAST_mass,SFR,sSFR,ltau,SNR_F160W,SNR_F140W,SNR_F125W,SNR_F606W,F160W_mag,F140W_mag,F125W_mag,F606W_mag,SNR1,SNR2,EW_AV_corr,EW_AV_corr_2,EW_err_AV_corr,model_EW,model_EW_unattenuated,model_EW_smoothed,model_EW_smoothed_unattenuated,fig_name,FWHM,flux_ratio_err_AV_corr,ratio_err
15,21548,1,cosmos,1.6959552219999998,0.09043631027,1.25936228,0.396524045,1.392218054,0.4842091985,1.7565556469999999,0.1593543957,1.430891717,0.19848293469999997,1.110963038,0.17721813190000002,2.191439699,0.7619199811,0.1019392939,0.06708015834,1.4435156930000002,0.5899537506,0.3539524792,0.21867709649999997,1.5665761319999998,0.6496722425,0.3195978473,0.3545074635,1.687214524,0.3104661229,1.2766795020000001,0.33954874960000003,1.603496864,0.4522986204,0.4101830143,0.3639154432,0.2925718595,0.46224852229999996,0.39514470409999997,0.5074985191,0.2925718595,3,1.111,3,1.105029712,1.108138297,1.392218054,0.6496722425,0.4842091985,0.3545074635,-19.7148000700835,0.36965,3059924694.83783,0.31651999999999997,2620120017.34091,3712877918.3404493,3712877918.3404493,5.89,1.0,0.2196,2.0,-1.0,23.5799300711965,22.123400515308298,21.427724196147498,21.117733532827,20.8774348279941,23.5019931831646,21.7021150888696,20.552412840074002,20.380018595084,22.398879862226895,20.650956418016502,-18.5422758038525,2.15220587504898,9.33,-1.21,-10.54,8.6,213.010189962764,359.931149633259,527.7737071100689,329.732717265822,20.5400712402413,20.6260999703306,20.728080144859,22.022121698617397,49.6955939901534,22.4636547709959,8.311610826407565,8.258747998887486,-1,3.266478806343187,3.36995069042548,2.8368190607552806,2.9573011682835033,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_1_21548_2D_EW.pdf,6.4,3.13070494646006,3.13070494646006
16,21966,1,cosmos,2.668241899,0.2916532553,1.308388113,0.5749432653000001,1.9500278569999998,0.40378255869999996,2.7830558819999998,0.5789650176,3.3000158589999997,0.25394103879999996,3.901551076,0.1768109766,3.5054839510000004,1.155122306,0.2501701696,0.060037854,1.556183313,0.5321839328,0.5220354897999999,0.1446456847,2.0107401769999997,0.8536294311,0.35958823,0.2710670669,3.753557452,0.8507302659999999,3.318852239,0.4940820313,4.829935375,0.1829643702,0.7914681585,0.7509016513,0.8342570508,1.097766431,0.8586966651000001,1.017194274,0.7509016513,2,2.7831,1,1.087830529,1.097789991,1.308388113,0.5321839328,0.5749432653000001,0.1446456847,-21.7171096447088,0.50628,26499313878.7491,0.31651999999999997,16567043590.3091,23476562108.4291,23476562108.4291,9.642,1.0,0.2225,1.0,0.2225,22.040054060666105,20.4809814888717,19.7718704854991,19.4326564614167,19.148597248019602,21.968911696519697,20.0395213772027,18.7631181779527,18.561998624586302,20.772145913379102,18.8466439278913,-20.2281295145009,2.26818357516701,10.01,-2.48,-12.49,8.4,595.0119932049549,1317.11664723985,1806.95533792615,838.345116964035,18.756914402686398,18.8386934189043,18.966384268032602,20.3837744955283,39.7076408274812,78.8576923542697,4.4834566172495895,4.485534487836534,-1,4.296452210797094,4.368197962814067,1.5060549436873245,1.5674067482508378,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_1_21966_2D_EW.pdf,6.38,0.904553622153197,0.904553622153197
17,22611,1,cosmos,2.388569605,0.23769606010000002,1.188862065,0.5597646118,1.356052187,0.6630212399000001,2.529265476,0.4329675023,2.337949094,0.23473034620000002,3.424924494,0.22255771629999999,2.727650085,1.122868997,0.225898314,0.08470501944,1.243248483,0.5733307686,0.5446319857,0.23283981039999999,1.4412672069999999,0.6804475696,0.5082302679,0.4033676757,4.028477468999999,0.5387262636,2.3692618,0.2509172804,3.6911343989999996,0.20256765870000001,0.6788764493,0.5557618281000001,0.7615463351,1.0158480029999999,0.568861451,0.8045688634999999,0.5557618281000001,2,2.3379,2,1.0897281159999999,1.097864293,1.188862065,0.5733307686,0.5597646118,0.23283981039999999,-21.318178241568898,0.36965,13398679757.8465,0.18742999999999999,6793763146.25504,11934952980.8263,11934952980.8263,6.881,1.0,0.2272,3.0,-1.0,22.4037575786236,20.856215448293298,20.1693890490292,19.8333560567182,19.5483952431754,22.324572733337003,20.4291511636218,19.1761595484033,18.9959602219479,21.1362188481391,19.2826244605311,-19.8806109509708,2.2343685295944398,9.81,-1.09,-10.9,8.4,599.25462006468,1173.92306682855,1685.6274621230398,763.5438106266229,19.171613995452102,19.255091252352802,19.3923620701007,20.7822969056089,33.4359782488912,64.81097044829221,5.428556375590384,5.3955849658287365,-1,9.695882485155877,9.849960717718037,4.657255820458798,4.792433427521657,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_1_22611_2D_EW.pdf,6.18,1.1135591663479663,1.1135591663479663
18,13683,3,cosmos,1.29296818,0.150650935,1.048895407,0.5450842126,1.800011218,0.3641355386,2.726243927,0.3288894452,2.016524161,0.5894297591,1.713176324,0.8795731164,1.605790694,0.6176382157,0.1881370809,0.07875215434999999,1.169480721,0.5111941009000001,0.5367003672999999,0.2465752365,1.9517737530000001,0.7863349142,0.3201001237,0.2863709211,2.7739587180000003,0.6268490174,1.7821214719999998,0.7698003862999999,1.938137209,0.7948558866,0.6719911029000001,0.647165097,0.7140836612,0.8104666799,0.6798679766,0.7210276459,0.647165097,2,1.7132,3,1.096871865,1.102099274,1.048895407,0.5111941009000001,0.5450842126,0.2465752365,-20.5516388231824,0.41778999999999994,7475040843.81492,0.18742999999999999,3353471613.38527,5891215982.46345,5891215982.46345,7.233,1.0,0.2093,2.0,-1.0,22.7156428087239,21.3498386980133,20.6753312034351,20.374105923589898,20.1430409238766,22.6428749604875,20.937331379970104,19.7828018765027,19.576423802658898,21.6130583463921,19.8574997977176,-19.1846687965649,2.0403116052887698,9.57,-0.97,-10.54,8.6,366.58137941641195,597.421985486477,890.896205701665,544.967649930315,19.7732150462687,19.8583923678121,19.9736734641993,21.2608256213677,30.3278650188357,31.196367003060303,1.8971805432096303,1.7777901531164662,-1,2.4726730634720058,2.5506644637432823,1.930837358814929,2.0208415294404993,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_3_13683_2D_EW.pdf,5.08,2.3585596253817704,2.3585596253817704
19,14860,3,cosmos,2.6441345259999998,0.01281799851,1.4032544619999998,0.2864584118,1.949985296,0.08375491874,1.695562805,0.7939487604000001,1.823065023,0.9712210764,1.840443686,1.061657366,2.818438521,1.0076953020000001,0.01904882705,0.011124800220000002,1.5503244109999998,0.5925516922,0.2334446752,0.1855269078,1.892252071,0.42854925689999995,0.1201451066,0.07582763597999999,1.6489365230000002,0.8321389403,1.9250499890000001,0.9812027186,1.727044078,1.327902485,0.6735324434000001,0.7751645337,0.8177568499,0.6810400193,0.7992959923999999,0.9111950623,0.6735324434000001,1,1.6489,1,1.115129332,1.1155771159999999,2.6441345259999998,1.0076953020000001,0.01281799851,0.011124800220000002,-21.519785403850797,0.50628,22095555928.505,0.31651999999999997,13813868536.1666,19575136678.9842,19575136678.9842,6.251,1.0,0.3764,2.0,-1.0,22.943765804637103,21.439707833481,20.749381112574397,20.4375209850155,20.1741699317585,22.873140952659696,21.0111740228515,19.7753519800731,19.5696534539321,21.712699860019,19.9443519006492,-20.430618887425602,2.19438469206271,10.08,-8.56,-18.64,8.0,355.828551877037,610.924031272506,887.261310049452,400.4005073843551,19.8952053404693,20.013764663734698,20.1468214720863,21.8316564176219,55.66121528471889,34.664777938563105,8.124846616753059,8.089951455387757,-1,4.589907133917042,4.593173334846394,3.1049027630286394,3.1080059561161417,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_3_14860_2D_EW.pdf,5.38,1.9146191840289155,1.9146191840289155
20,16320,3,cosmos,2.602770255,0.4022421444,1.322079983,0.6869030286,1.800003361,0.5473059612,3.468247242,1.343923349,3.4595504480000003,0.8234366806,3.851140785,0.8396190553,3.441765539,1.064079157,0.3705195275,0.05251971196000001,1.6292426169999998,0.5277145347,0.6228082273,0.1420017299,1.523205585,0.8562141682,0.6298068351,0.40382678990000004,4.921385404,1.73792421,3.201832848,1.234086299,21.52169167,0.8543197441,1.256240233,1.028841792,1.111896259,1.709261986,1.1568782990000002,4.5494461610000005,1.028841792,2,3.2018,2,1.095597488,1.1096149309999999,1.322079983,0.5277145347,0.6869030286,0.1420017299,-22.075885967950803,0.52775,38439933630.9996,0.31651999999999997,23054491317.639,23054491317.639,23054491317.639,9.799,1.0,0.2204,3.0,-1.0,21.7644739396452,20.1998900580472,19.482187016794697,19.147007419632896,18.8654623804547,21.693118677413,19.7643463931987,18.471568105455898,18.2596225258505,20.4876403245414,18.545563762149197,-20.4978129832053,2.28228692285046,10.15,-0.95,-11.09,8.6,944.923165782274,1848.3404626636802,2331.3134955259,1157.9339616495101,18.4680954408493,18.5663730541603,18.6751459823758,20.058786085140103,89.61655024472022,94.6429015194002,2.861497823258534,2.825829991695845,-1,8.398657112830438,8.583068493720713,2.914815589848358,3.076083988783436,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_3_16320_2D_EW.pdf,9.21,0.7809396037364934,0.7809396037364934
21,24252,7,cosmos,2.635908866,0.5096043164,1.25615773,0.8032980412999999,1.208596895,0.6850725388,4.127735078,1.143470603,5.267433561,0.5613579711,7.486001475,0.2320296205,3.4173447830000003,1.13398125,0.47769253799999994,0.05377202454,1.142308802,0.6703278815,0.8276690523000001,0.41940127200000005,0.8685372520999999,0.6508197527,1.2486968090000001,0.4612689428,6.161305255,1.4529670119999998,5.7870704779999995,0.46283560770000004,12.41656633,0.5777366482999999,1.297369521,1.266236272,1.554212476,1.826451051,1.324412289,2.661520027,1.266236272,2,4.1277,1,1.073026963,1.090005574,1.25615773,0.6703278815,0.8032980412999999,0.41940127200000005,-22.297190607846602,0.69064,61677671711.3673,0.63498,56706950051.0888,56706950051.0888,56706950051.0888,12.477,1.0,0.2201,1.0,0.2201,21.4947637186995,19.990681061085898,19.2339803252527,18.8711325739028,18.551570088187802,21.4220249709665,19.538392067014698,18.140481114669896,17.9188410877862,20.2799277564792,18.189990660653397,-20.7360196747473,2.26078339344674,10.32,-0.39,-10.72,8.8,595.660307031838,1395.74721212189,2160.86373130819,596.947153811536,18.1203265266356,18.221897891361,18.3597259737954,19.900832283815998,63.8445259722755,106.949580988234,3.051528891111741,3.0356842323497117,-1,4.545784476597218,4.669871849769424,1.068995151717486,1.1771197253988768,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_7_24252_2D_EW.pdf,10.06,0.7471378973421987,0.7471378973421987
22,25114,7,cosmos,2.408518094,0.20384685149999998,1.262183904,0.5121718922999999,1.609016121,0.45399230259999995,1.402147742,0.2532737404,1.46685762,0.20197079710000002,2.474212989,0.2299829246,2.8635068660000003,1.122132511,0.1837492898,0.05777338778,1.514194274,0.5473171206,0.4537691407,0.1595700802,1.5085564740000001,0.7537026608,0.4614463217,0.3661146318,4.274869837,0.44108836049999994,1.9283086790000001,0.31534600620000003,2.756944031,0.2284251165,0.3820941956,0.37241163,0.580162111,1.021350374,0.5111790892,0.6343857968,0.37241163,2,1.4021,1,1.10466605,1.1118052840000001,1.262183904,0.5473171206,0.5121718922999999,0.1595700802,-21.2456392589914,0.36965,12532751084.0847,0.31651999999999997,10731411803.4207,15207098016.058,15207098016.058,7.888,1.0,0.2074,2.0,-1.0,22.267251632290396,20.6875377218008,19.9838562884045,19.6651472920962,19.394186947356502,22.196675005159804,20.245176464339,19.024628045805102,18.828799356605998,20.982376268947302,19.099742989808604,-19.8561437115955,2.28339534388585,9.84,-3.58,-13.42,8.2,775.3875787671029,996.157537090591,1608.5429881599898,528.234372646483,19.000342141758804,19.093083416153398,19.204222760590802,20.5300815624403,68.669885302739,58.7011188493928,1.7645535768652731,1.8404452659303543,-1,6.722058128412769,6.777094691764896,3.0459013202127507,3.093170674026223,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_7_25114_2D_EW.pdf,11.45,1.2316620150551771,1.2316620150551771
23,25888,7,cosmos,2.679579511,0.0,0.9645243006,0.3066821502,1.278102291,0.322277833,1.943645417,2.074325617,1.83221952,0.6231554065,1.958873565,0.9186896590000001,,,,,1.095222133,0.44822033240000003,0.307709609,0.19021848440000003,1.241725769,0.47026439600000003,0.2818905633,0.29360860980000003,,,1.7474601419999998,0.8404737372,4.501276455,1.303951136,1.27694097,0.6260029603,0.7787548047,,0.703785215,1.439494426,0.6260029603,2,1.7475,2,1.070936946,1.070936946,0.9645243006,0.44822033240000003,0.3066821502,0.19021848440000003,-20.5543347290103,0.41778999999999994,7493624589.787291,0.18742999999999999,3361808700.21741,5905862171.50428,5905862171.50428,6.018,1.0,0.2371,3.0,-1.0,22.493720921787702,21.1268939345711,20.548110733452198,20.2928863890469,20.0639176692453,22.405438123529102,20.7860867534606,19.7532176735528,19.5972616013849,21.3516507357284,19.8923806429897,-19.591889266547803,1.94561018833553,9.51,-0.84,-10.35,8.4,422.58926268714697,672.728931531592,1058.73628622404,442.03719895561,19.739194572486202,19.8341516364666,19.9308321032617,21.0511900726703,24.1325037549194,34.118949818470504,0.9737493585100079,0.8216037168171185,-1,11.623060957785265,11.710929036564922,8.235929906261516,8.323171244468504,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_7_25888_2D_EW.pdf,6.77,2.23552786602772,2.23552786602772
24,14034,10,cosmos,1.500401721,0.5605484876,0.9710221672,0.9059654035,1.72791317,0.6598165324,14.82906278,0.8389284903,6.847693885,0.7664008869,9.420793192,0.8385890201999999,1.203697965,0.7675701862000001,0.5208096518,0.1158253336,0.7208334801999999,0.38151288710000003,1.094518618,0.3742717341,0.6103275638,1.12815151,1.479570864,0.6179870949,17.57790448,0.3345589398,6.42635785,0.805141439,9.093907432,1.17356666,3.2432321330000002,1.6620000730000002,2.1929354869999997,3.55826727,1.5969871430000002,2.274726028,1.5969871430000002,2,6.4264,2,1.086603917,1.1056595040000001,0.7208334801999999,0.38151288710000003,1.094518618,0.3742717341,-24.3425523527881,0.41778999999999994,245459012022.469,0.18742999999999999,110118438984.589,193450722863.002,193450722863.002,16.932000000000002,1.0,0.3743,1.0,0.3743,21.1789874730485,19.627475962125,18.837852493584197,18.4576355284263,18.126414852716398,21.107495914018198,19.149564169482602,17.6503373676717,17.4058561776107,19.929049778693198,17.732071068411898,-22.3321475064158,2.34113497946433,10.93,0.39,-10.54,8.6,809.941901149733,2163.57699589578,2397.77956128482,958.72377229743,17.779158336326198,17.931114993008602,18.091072156518802,19.9965582484438,75.3040865215675,118.50406141050199,4.225413886460622,4.231049033371271,-1,11.463656392769089,11.710929036564922,1.6987225454884163,1.8886647352171615,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_10_14034_2D_EW.pdf,7.91,0.5705749956311188,0.5705749956311188
25,16377,10,cosmos,2.357310902,0.2404340458,1.211021526,0.5600596959,1.278100285,0.6068322507,1.632138536,0.5752953910999999,1.69959164,0.25830918129999997,2.255665184,0.3117827825,2.940657515,1.069340613,0.23328023350000002,0.05636160293,1.309544498,0.6022339347,0.5418740005,0.3234123368,1.193902194,0.633849806,0.5872823134,0.40654591799999995,4.043103773,1.007227112,1.5987743680000002,0.34617591649999996,22.55805089,0.7265170849,0.5663977238,0.4420339179,0.5731982624,1.221854085,0.4605612764,4.6952591660000005,0.4420339179,2,1.5988,2,1.104130908,1.11241781,1.211021526,0.6022339347,0.5600596959,0.3234123368,-21.3022049153221,0.36965,13203001622.7999,0.31651999999999997,11305326859.5932,16020372417.5981,16020372417.5981,6.623,1.0,0.2235,1.0,0.2235,22.4067724779883,20.8500788392167,20.153271730887,19.8300458544496,19.5646105253248,22.3407004740048,20.412535954030897,19.1758240696832,18.9764564764862,21.137710121012102,19.260697500377898,-19.856728269113,2.2535007471013397,9.86,-8.78,-18.64,8.0,815.815279832451,1181.03931108797,1970.7890560685698,867.436419954631,19.177492320703198,19.2652721954187,19.3748671576329,20.7342657743164,48.1916937849125,67.1340749364506,3.7701264983977096,3.798827702980507,-1,9.482865712840642,9.63666081922641,6.19389298958577,6.333726179657083,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_10_16377_2D_EW.pdf,6.26,1.0972395130368309,1.0972395130368309
26,17321,10,cosmos,2.558415336,0.2848240866,1.3088075270000001,0.574756114,1.5215178280000001,0.5989366145,1.9680415,0.7829795615,2.308260121,0.41625555020000005,2.236035136,0.3420072111,3.24179227,1.154169898,0.2564641124,0.05719093852000001,1.48440191,0.6444476564,0.5376137427000001,0.2191655708,1.81644234,0.7051346271,0.4442383465,0.3343792422,4.529199035,1.068281832,2.174413738,0.6654502870000001,3.355443239,0.4300369242,0.72168412,0.6287156276,0.5824934666,1.3427179759999999,0.7107896712999999,0.8380284669,0.5824934666,3,1.968,1,1.104196511,1.114217832,1.5215178280000001,0.7051346271,0.5989366145,0.3343792422,-21.5377676752176,0.36965,16402036749.6117,0.31651999999999997,14044562889.1846,19902045356.2729,19902045356.2729,6.564,1.0,0.2184,2.0,-1.0,22.086636889798697,20.576065629495,19.8875047135186,19.5501371985913,19.282478673700602,22.0188253014223,20.1469595723753,18.9013208854167,18.7038336007159,20.852242703153102,18.990217856382397,-20.0724952864814,2.19913217628016,9.9,-1.0,-10.9,8.4,855.127425643362,1506.54873267634,2124.71398661532,1328.42075740587,18.8907608554495,18.992842175679396,19.108411135451398,20.4727285584869,55.9577406652118,73.92232807364209,3.3756743762475945,3.3354360485113097,-1,5.318040281752721,5.390821751744328,2.9792365871210045,3.0454005074640786,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_10_17321_2D_EW.pdf,9.4,0.9479800898235404,0.9479800898235404
27,17943,10,cosmos,2.767831863,0.3683316307,1.5706568769999998,0.594235296,1.356056797,0.7616974626,2.769523538,0.7045305895999999,2.73274846,0.582315851,2.553827091,0.2925099566,3.656710025,1.018328834,0.32257120489999996,0.058869254,1.8296231930000002,0.5107205807999999,0.5310574663000001,0.1023648875,1.581768705,0.6437111010000001,0.5850932952000001,0.3677584161,3.18342707,0.9590205206999999,2.757052577,0.7026499706,13.71601909,0.49284185469999997,0.843292198,0.7831528204000001,0.6227360914,1.0340217170000001,0.8400551194,2.8770262110000004,0.6227360914,3,2.5538,3,1.0950230220000001,1.107663753,1.356056797,0.6437111010000001,0.7616974626,0.3677584161,-21.959199684934802,0.55827,36519444647.2853,0.39832,26056254486.0133,26056254486.0133,26056254486.0133,5.77,1.0,0.2207,1.0,0.2207,21.8872428603473,20.2969693139375,19.5598080441708,19.211706589835,18.921377484522,21.816015439068398,19.846510183388396,18.5147703352375,18.3051435498066,20.5910332333013,18.5920183835652,-20.4201919558292,2.32743481617644,10.09,-1.52,-11.61,8.4,1314.23057415163,2098.28195926942,3730.92483299251,1527.31709440355,18.5059731710871,18.6021667511654,18.7366074171619,20.164165393392,58.3543328948246,112.13509383132799,3.1859046615382716,3.1435327166135756,-1,3.5523860516285675,3.710693495599235,3.093515551208915,3.277856802039754,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_10_17943_2D_EW.pdf,6.7,0.6945844347079067,0.6945844347079067
28,25830,11,cosmos,1.3263295590000002,0.2733086798,0.9505771597,0.6645570252,1.800000971,0.4170151535,1.7984645609999999,0.188560473,1.5552271340000001,0.38751299619999996,1.5007502469999998,0.4938733801,1.60601662,0.6158458763,0.2649991363,0.12262862880000001,1.038126278,0.4489353905,0.6760902995,0.2547536773,1.856888501,0.8279503454000001,0.410918936,0.34018737880000005,1.892101257,0.48731267219999996,1.63300388,0.40636881939999997,1.568473066,0.5360377002000001,0.4309859223,0.47003138310000003,0.5055766702000001,0.5787220978000001,0.4933105169,0.5370113462,0.4309859223,1,1.5008,3,1.071197739,1.080460486,1.3263295590000002,0.6158458763,0.2733086798,0.12262862880000001,-21.740540061228298,0.41778999999999994,22344676179.4677,0.18742999999999999,10024324795.5136,17610246710.6078,17610246710.6078,8.364,1.0,0.3861,2.0,-1.0,23.1825038587447,21.6510881981396,20.926103959219,20.5836128450428,20.3108032985269,23.1142992982111,21.2035605261597,19.9473473503429,19.761849905002002,21.938337205569702,20.1631001020717,-20.313896040781,2.25639989952567,10.04,-2.46,-12.49,8.4,209.916069973773,538.242705472821,617.977598849966,208.559505827051,20.0722969805184,20.186429034035896,20.332860785005398,22.081576678004698,25.6912366947218,22.042349288923102,7.693231189346482,7.626401116918667,-1,2.4618153027838092,2.5506728673682337,1.9867426977338334,2.092689009441418,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_11_25830_2D_EW.pdf,4.6,3.236311937588171,3.236311937588171
29,26531,11,cosmos,1.296878382,0.38478346869999996,0.9992897770999999,0.7824213834,1.9000165359999999,0.4968945685,2.44021206,0.3817364032,1.393822774,0.6219588389999999,1.7555700890000001,0.8638942803,1.594079539,0.6123233066,0.39952450689999996,0.0985843533,0.7955441686,0.5671224945000001,0.9224927045,0.463069702,1.8470007469999998,0.969080466,0.5431716284,0.4110403183,2.9002893239999996,0.7966545499,1.671328049,0.5477440259,1.9340140730000002,0.8913276529999999,0.6393680889,0.5403584854,0.7155163119,0.9086332921,0.5620596515,0.7620621482,0.5403584854,2,1.3938,2,1.095872709,1.108958474,0.9992897770999999,0.5671224945000001,0.7824213834,0.463069702,-22.2328475512835,0.41778999999999994,35163902017.1678,0.18742999999999999,15775318114.5498,27713312328.0158,27713312328.0158,5.152,1.0,0.3344,2.0,-1.0,22.693296620565,21.1072761272275,20.392784496982802,20.0424720877016,19.755737718517498,22.6285531775178,20.6613860194076,19.3505376361673,19.1418429507013,21.4009025979236,19.4695976006165,-20.5272155030172,2.30051212358212,10.17,-24.5,-34.67,7.6,450.66462290390297,940.808914041488,1482.87038532073,545.707596803651,19.4303037969791,19.547458753810197,19.7078931069522,21.356660663571102,55.5104228358554,47.12728194112229,2.175928345128736,2.1888521486276815,-1,11.495184840243184,11.710929036564922,7.8873035767538076,8.094803845535331,/Volumes/My Passport/TPAGB/outcome/plot/CN/20200712/CN_cosmos_11_26531_2D_EW.pdf,5.23,1.5196220166344445,1.5196220166344445
